isced11;Country;Year;value
ED3_4;TR83;2018;17.6
ED3_4;TR83;2019;18.5
ED3_4;TR9;2005;-1
ED3_4;TR9;2006;22
ED3_4;TR9;2007;22.4
ED3_4;TR9;2008;22.2
ED3_4;TR9;2009;20.4
ED3_4;TR9;2010;19.9
ED3_4;TR9;2011;19.5
ED3_4;TR9;2012;19.6
ED3_4;TR9;2013;21.1
ED3_4;TR9;2014;19.8
ED3_4;TR9;2015;20.5
ED3_4;TR9;2016;20.6
ED3_4;TR9;2017;21
ED3_4;TR9;2018;21.3
ED3_4;TR9;2019;22.2
ED3_4;TR90;2005;-1
ED3_4;TR90;2006;22
ED3_4;TR90;2007;22.4
ED3_4;TR90;2008;22.2
ED3_4;TR90;2009;20.4
ED3_4;TR90;2010;19.9
ED3_4;TR90;2011;19.5
ED3_4;TR90;2012;19.6
ED3_4;TR90;2013;21.1
ED3_4;TR90;2014;19.8
ED3_4;TR90;2015;20.5
ED3_4;TR90;2016;20.6
ED3_4;TR90;2017;21
ED3_4;TR90;2018;21.3
ED3_4;TR90;2019;22.2
ED3_4;TRA;2005;-1
ED3_4;TRA;2006;17.5
ED3_4;TRA;2007;17.4
ED3_4;TRA;2008;16.5
ED3_4;TRA;2009;15.5
ED3_4;TRA;2010;15.1
ED3_4;TRA;2011;15.8
ED3_4;TRA;2012;16.8
ED3_4;TRA;2013;16.1
ED3_4;TRA;2014;14.1
ED3_4;TRA;2015;14.3
ED3_4;TRA;2016;16.6
ED3_4;TRA;2017;17.5
ED3_4;TRA;2018;17
ED3_4;TRA;2019;17.4
ED3_4;TRA1;2005;-1
ED3_4;TRA1;2006;20.1
ED3_4;TRA1;2007;21.6
ED3_4;TRA1;2008;22.5
ED3_4;TRA1;2009;20.3
ED3_4;TRA1;2010;18.1
ED3_4;TRA1;2011;18.2
ED3_4;TRA1;2012;19.4
ED3_4;TRA1;2013;18.8
ED3_4;TRA1;2014;16.9
ED3_4;TRA1;2015;17.2
ED3_4;TRA1;2016;19.6
ED3_4;TRA1;2017;20.9
ED3_4;TRA1;2018;21.3
ED3_4;TRA1;2019;22.1
ED3_4;TRA2;2005;-1
ED3_4;TRA2;2006;14.6
ED3_4;TRA2;2007;12.5
ED3_4;TRA2;2008;9.8
ED3_4;TRA2;2009;10.4
ED3_4;TRA2;2010;12
ED3_4;TRA2;2011;13.5
ED3_4;TRA2;2012;14.5
ED3_4;TRA2;2013;13.6
ED3_4;TRA2;2014;11.3
ED3_4;TRA2;2015;11.5
ED3_4;TRA2;2016;13.7
ED3_4;TRA2;2017;14.1
ED3_4;TRA2;2018;12.7
ED3_4;TRA2;2019;12.6
ED3_4;TR;2005;-1
ED3_4;TR;2006;17
ED3_4;TR;2007;17.6
ED3_4;TR;2008;18
ED3_4;TR;2009;16.4
ED3_4;TR;2010;14.8
ED3_4;TR;2011;14.9
ED3_4;TR;2012;16
ED3_4;TR;2013;15.1
ED3_4;TR;2014;16.4
ED3_4;TR;2015;16.4
ED3_4;TR;2016;16.2
ED3_4;TR;2017;16.9
ED3_4;TR;2018;17.4
ED3_4;TR;2019;18.6
ED3_4;TR1;2005;-1
ED3_4;TR1;2006;22.8
ED3_4;TR1;2007;23.2
ED3_4;TR1;2008;22
ED3_4;TR1;2009;19.8
ED3_4;TR1;2010;18.1
ED3_4;TR1;2011;18.4
ED3_4;TR1;2012;20.1
ED3_4;TR1;2013;19.2
ED3_4;TR1;2014;21.6
ED3_4;TR1;2015;21.9
ED3_4;TR1;2016;21.8
ED3_4;TR1;2017;22.5
ED3_4;TR1;2018;21.4
ED3_4;TR1;2019;21.9
ED3_4;TR2;2005;-1
ED3_4;TR2;2006;10.8
ED3_4;TR2;2007;11.8
ED3_4;TR2;2008;14.1
ED3_4;TR2;2009;13.2
ED3_4;TR2;2010;11.7
ED3_4;TR2;2011;11.5
ED3_4;TR2;2012;12.1
ED3_4;TR2;2013;11.2
ED3_4;TR2;2014;11.7
ED3_4;TR2;2015;11.4
ED3_4;TR2;2016;11.2
ED3_4;TR2;2017;12.1
ED3_4;TR2;2018;13.9
ED3_4;TR2;2019;15.6
ED3_4;TRC;2005;-1
ED3_4;TRC;2006;13.2
ED3_4;TRC;2007;12.3
ED3_4;TRC;2008;11.2
ED3_4;TRC;2009;12.7
ED3_4;TRC;2010;14
ED3_4;TRC;2011;13.3
ED3_4;TRC;2012;12.4
ED3_4;TRC;2013;12.8
ED3_4;TRC;2014;12.4
ED3_4;TRC;2015;13.1
ED3_4;TRC;2016;13.6
ED3_4;TRC;2017;14.1
ED3_4;TRC;2018;14.7
ED3_4;TRC;2019;15
ED3_4;TRC1;2005;-1
ED3_4;TRC1;2006;11.7
ED3_4;TRC1;2007;11.3
ED3_4;TRC1;2008;11.9
ED3_4;TRC1;2009;13.7
ED3_4;TRC1;2010;15.2
ED3_4;TRC1;2011;13.3
ED3_4;TRC1;2012;12.7
ED3_4;TRC1;2013;14.5
ED3_4;TRC1;2014;15.2
ED3_4;TRC1;2015;16.4
ED3_4;TRC1;2016;16.5
ED3_4;TRC1;2017;15.9
ED3_4;TRC1;2018;16.3
ED3_4;TRC1;2019;16.1
ED3_4;TRC2;2005;-1
ED3_4;TRC2;2006;12.6
ED3_4;TRC2;2007;12.5
ED3_4;TRC2;2008;10.5
ED3_4;TRC2;2009;11.6
ED3_4;TRC2;2010;12.9
ED3_4;TRC2;2011;13.1
ED3_4;TRC2;2012;11.6
ED3_4;TRC2;2013;10.8
ED3_4;TRC2;2014;9.9
ED3_4;TRC2;2015;10.6
ED3_4;TRC2;2016;11
ED3_4;TRC2;2017;12.8
ED3_4;TRC2;2018;13.5
ED3_4;TRC2;2019;13.5
ED3_4;TRC3;2005;-1
ED3_4;TRC3;2006;15.9
ED3_4;TRC3;2007;13.2
ED3_4;TRC3;2008;11.5
ED3_4;TRC3;2009;13.2
ED3_4;TRC3;2010;14
ED3_4;TRC3;2011;13.6
ED3_4;TRC3;2012;13.1
ED3_4;TRC3;2013;13.9
ED3_4;TRC3;2014;12.7
ED3_4;TRC3;2015;12.8
ED3_4;TRC3;2016;14.2
ED3_4;TRC3;2017;13.8
ED3_4;TRC3;2018;14.7
ED3_4;TRC3;2019;16.2
ED3_4;K;2005;44.6
ED3_4;K;2006;44.9
ED3_4;K;2007;44.3
ED3_4;K;2008;44.4
ED3_4;K;2009;44.2
ED3_4;K;2010;44.2
ED3_4;K;2011;43
ED3_4;K;2012;43.1
ED3_4;K;2013;42.7
ED3_4;K;2014;42.5
ED3_4;K;2015;42.1
ED3_4;K;2016;41.2
ED3_4;K;2017;41.3
ED3_4;K;2018;41
ED3_4;K;2019;40.2
ED3_4;KC;2005;47.3
ED3_4;KC;2006;47.7
ED3_4;KC;2007;48.1
ED3_4;KC;2008;48.5
ED3_4;KC;2009;46.5
ED3_4;KC;2010;47.4
ED3_4;KC;2011;47.5
ED3_4;KC;2012;48.6
ED3_4;KC;2013;48.4
ED3_4;KC;2014;47.6
ED3_4;KC;2015;46.6
ED3_4;KC;2016;45.3
ED3_4;KC;2017;44.6
ED3_4;KC;2018;45.6
ED3_4;KC;2019;45.2
ED3_4;KC1;2005;47.1
ED3_4;KC1;2006;48.7
ED3_4;KC1;2007;48.6
ED3_4;KC1;2008;50.2
ED3_4;KC1;2009;46.8
ED3_4;KC1;2010;47.3
ED3_4;KC1;2011;47.7
ED3_4;KC1;2012;48.6
ED3_4;KC1;2013;50
ED3_4;KC1;2014;47.2
ED3_4;KC1;2015;45.7
ED3_4;KC1;2016;46.3
ED3_4;KC1;2017;44.2
ED3_4;KC1;2018;44.2
ED3_4;KC1;2019;45.6
ED3_4;KC2;2005;47.5
ED3_4;KC2;2006;46.9
ED3_4;KC2;2007;47.8
ED3_4;KC2;2008;47.1
ED3_4;KC2;2009;46.3
ED3_4;KC2;2010;47.5
ED3_4;KC2;2011;47.3
ED3_4;KC2;2012;48.6
ED3_4;KC2;2013;47
ED3_4;KC2;2014;48
ED3_4;KC2;2015;47.3
ED3_4;KC2;2016;44.5
ED3_4;KC2;2017;44.8
ED3_4;KC2;2018;46.8
ED3_4;KC2;2019;44.8
ED3_4;KD;2005;44.7
ED3_4;KD;2006;45.1
ED3_4;KD;2007;45.2
ED3_4;KD;2008;44.6
ED3_4;KD;2009;44.9
ED3_4;KD;2010;45.1
ED3_4;KD;2011;44.9
ED3_4;KD;2012;45.3
ED3_4;KD;2013;44.3
ED3_4;KD;2014;45.3
ED3_4;KD;2015;44.7
ED3_4;KD;2016;43.1
ED3_4;KD;2017;44
ED3_4;KD;2018;43.8
ED3_4;KD;2019;43.8
ED3_4;KD1;2005;46.4
ED3_4;KD1;2006;50.7
ED3_4;KD1;2007;47.8
ED3_4;KD1;2008;48.9
ED3_4;KD1;2009;46.7
ED3_4;KD1;2010;42.8
ED3_4;KD1;2011;46
ED3_4;KD1;2012;48.2
ED3_4;KD1;2013;48
ED3_4;KD1;2014;49.5
ED3_4;KD1;2015;49.5
ED3_4;KD1;2016;46.5
ED3_4;KD1;2017;48.5
ED3_4;KD1;2018;48.9
ED3_4;KD1;2019;49.4
ED3_4;KD3;2005;45.4
ED3_4;KD3;2006;44.9
ED3_4;KD3;2007;45
ED3_4;KD3;2008;44.5
ED3_4;KD3;2009;44.4
ED3_4;KD3;2010;44.8
ED3_4;KD3;2011;43.3
ED3_4;KD3;2012;44.4
ED3_4;KD3;2013;43
ED3_4;KD3;2014;44.5
ED3_4;KD3;2015;43.3
ED3_4;KD3;2016;41.9
ED3_4;KD3;2017;43.2
ED3_4;KD3;2018;43.2
ED3_4;KD3;2019;42.9
ED3_4;KD4;2005;45.2
ED3_4;KD4;2006;47.6
ED3_4;KD4;2007;46.4
ED3_4;KD4;2008;45.7
ED3_4;KD4;2009;46
ED3_4;KD4;2010;45.8
ED3_4;KD4;2011;45.8
ED3_4;KD4;2012;44.9
ED3_4;KD4;2013;46.5
ED3_4;KD4;2014;48.4
ED3_4;KD4;2015;46.5
ED3_4;KD4;2016;45.4
ED3_4;KD4;2017;46.2
ED3_4;KD4;2018;45
ED3_4;KD4;2019;44.4
ED3_4;KD6;2005;43.8
ED3_4;KD6;2006;41
ED3_4;KD6;2007;42.5
ED3_4;KD6;2008;42.1
ED3_4;KD6;2009;43.9
ED3_4;KD6;2010;43.5
ED3_4;KD6;2011;42.4
ED3_4;KD6;2012;43.4
ED3_4;KD6;2013;41.1
ED3_4;KD6;2014;38.9
ED3_4;KD6;2015;41.1
ED3_4;KD6;2016;41.2
ED3_4;KD6;2017;39
ED3_4;KD6;2018;40.2
ED3_4;KD6;2019;41.2
ED3_4;KD7;2005;43.2
ED3_4;KD7;2006;43.6
ED3_4;KD7;2007;45
ED3_4;KD7;2008;43.6
ED3_4;KD7;2009;44.9
ED3_4;KD7;2010;46.9
ED3_4;KD7;2011;47.9
ED3_4;KD7;2012;47.7
ED3_4;KD7;2013;45.5
ED3_4;KD7;2014;46.4
ED3_4;KD7;2015;46.1
ED3_4;KD7;2016;43
ED3_4;KD7;2017;44.9
ED3_4;KD7;2018;44.1
ED3_4;KD7;2019;44.9
ED3_4;KE;2005;46.3
ED3_4;KE;2006;46.4
ED3_4;KE;2007;45.6
ED3_4;KE;2008;45.9
ED3_4;KE;2009;45.3
ED3_4;KE;2010;46
ED3_4;KE;2011;45.8
ED3_4;KE;2012;45.5
ED3_4;KE;2013;45.2
ED3_4;KE;2014;45.8
ED3_4;KE;2015;45.1
ED3_4;KE;2016;44.9
ED3_4;KE;2017;43.4
ED3_4;KE;2018;42.5
ED3_4;KE;2019;43.3
ED3_4;KE1;2005;46.5
ED3_4;KE1;2006;47.9
ED3_4;KE1;2007;49.6
ED3_4;KE1;2008;48.6
ED3_4;KE1;2009;47.1
ED3_4;KE1;2010;47.4
ED3_4;KE1;2011;48.4
ED3_4;KE1;2012;49.5
ED3_4;KE1;2013;46.9
ED3_4;KE1;2014;50.3
ED3_4;KE1;2015;48.6
ED3_4;KE1;2016;43.9
ED3_4;KE1;2017;44.4
ED3_4;KE1;2018;44.7
ED3_4;KE1;2019;46.9
ED3_4;KE2;2005;44.4
ED3_4;KE2;2006;44.7
ED3_4;KE2;2007;44.8
ED3_4;KE2;2008;44.9
ED3_4;KE2;2009;43.6
ED3_4;KE2;2010;44.6
ED3_4;KE2;2011;42.9
ED3_4;KE2;2012;41.5
ED3_4;KE2;2013;43.9
ED3_4;KE2;2014;43.8
ED3_4;KE2;2015;43.6
ED3_4;KE2;2016;44.7
ED3_4;KE2;2017;45
ED3_4;KE2;2018;41.7
ED3_4;KE2;2019;42.7
ED3_4;KE3;2005;46.9
ED3_4;KE3;2006;45.6
ED3_4;KE3;2007;43.5
ED3_4;KE3;2008;44.9
ED3_4;KE3;2009;46.9
ED3_4;KE3;2010;46.4
ED3_4;KE3;2011;45.8
ED3_4;KE3;2012;47.4
ED3_4;KE3;2013;45.7
ED3_4;KE3;2014;45.7
ED3_4;KE3;2015;43.9
ED3_4;KE3;2016;46.9
ED3_4;KE3;2017;43.4
ED3_4;KE3;2018;42.6
ED3_4;KE3;2019;43.8
ED3_4;KE4;2005;46.6
ED3_4;KE4;2006;46.9
ED3_4;KE4;2007;45.5
ED3_4;KE4;2008;45.7
ED3_4;KE4;2009;44.2
ED3_4;KE4;2010;45.8
ED3_4;KE4;2011;45.6
ED3_4;KE4;2012;44.2
ED3_4;KE4;2013;44.8
ED3_4;KE4;2014;44.8
ED3_4;KE4;2015;44.9
ED3_4;KE4;2016;44.2
ED3_4;KE4;2017;42.4
ED3_4;KE4;2018;41.8
ED3_4;KE4;2019;41.9
ED3_4;KF;2005;44.9
ED3_4;KF;2006;45.5
ED3_4;KF;2007;45.1
ED3_4;KF;2008;45.7
ED3_4;KF;2009;46.4
ED3_4;KF;2010;46.6
ED3_4;KF;2011;46.1
ED3_4;KF;2012;46.3
ED3_4;KF;2013;45.2
ED3_4;KF;2014;45.7
ED3_4;KF;2015;46.1
ED3_4;KF;2016;46.2
ED3_4;KF;2017;45.6
ED3_4;KF;2018;44.3
ED3_4;KF;2019;46.2
ED3_4;KF1;2005;44.2
ED3_4;KF1;2006;45.9
ED3_4;KF1;2007;44.4
ED3_4;KF1;2008;44.8
ED3_4;KF1;2009;45.5
ED3_4;KF1;2010;45.2
ED3_4;KF1;2011;45.4
ED3_4;KF1;2012;45.6
ED3_4;KF1;2013;45.1
ED3_4;KF1;2014;44.8
ED3_4;KF1;2015;44.4
ED3_4;KF1;2016;44.9
ED3_4;KF1;2017;45.2
ED3_4;KF1;2018;44.7
ED3_4;KF1;2019;45.7
ED3_4;KF2;2005;44.8
ED3_4;KF2;2006;43.9
ED3_4;KF2;2007;44.6
ED3_4;KF2;2008;44.9
ED3_4;KF2;2009;46.1
ED3_4;KF2;2010;47.1
ED3_4;KF2;2011;45.1
ED3_4;KF2;2012;45.8
ED3_4;KF2;2013;43.8
ED3_4;KF2;2014;45.5
ED3_4;KF2;2015;47.7
ED3_4;KF2;2016;46.6
ED3_4;KF2;2017;45.4
ED3_4;KF2;2018;43.7
ED3_4;KF2;2019;45.1
ED3_4;KF3;2005;47.3
ED3_4;KF3;2006;48.4
ED3_4;KF3;2007;48.6
ED3_4;KF3;2008;50.3
ED3_4;KF3;2009;49.8
ED3_4;KF3;2010;49.7
ED3_4;KF3;2011;51
ED3_4;KF3;2012;50
ED3_4;KF3;2013;49.1
ED3_4;KF3;2014;48.4
ED3_4;KF3;2015;47.7
ED3_4;KF3;2016;48.8
ED3_4;KF3;2017;47.1
ED3_4;KF3;2018;44.8
ED3_4;KF3;2019;50.7
ED3_4;KG;2005;44.6
ED3_4;KG;2006;44.4
ED3_4;KG;2007;42.8
ED3_4;KG;2008;43.8
ED3_4;KG;2009;44.5
ED3_4;KG;2010;45
ED3_4;KG;2011;44.5
ED3_4;KG;2012;45.1
ED3_4;KG;2013;44.7
ED3_4;KG;2014;44
ED3_4;KG;2015;42.6
ED3_4;KG;2016;42.9
ED3_4;KG;2017;43.9
ED3_4;KG;2018;44.6
ED3_4;KG;2019;43.3
ED3_4;KG1;2005;43.6
ED3_4;KG1;2006;45.5
ED3_4;KG1;2007;44.9
ED3_4;KG1;2008;44.5
ED3_4;KG1;2009;43.9
ED3_4;KG1;2010;43.1
ED3_4;KG1;2011;42.6
ED3_4;KG1;2012;44.2
ED3_4;KG1;2013;43.1
ED3_4;KG1;2014;42.5
ED3_4;KG1;2015;39.9
ED3_4;KG1;2016;40
ED3_4;KG1;2017;43.1
ED3_4;KG1;2018;42.4
ED3_4;KG1;2019;43.9
ED3_4;KG2;2005;44.8
ED3_4;KG2;2006;45.5
ED3_4;KG2;2007;43.4
ED3_4;KG2;2008;43.7
ED3_4;KG2;2009;46.9
ED3_4;KG2;2010;46.2
ED3_4;KG2;2011;46.9
ED3_4;KG2;2012;48.6
ED3_4;KG2;2013;47.9
ED3_4;KG2;2014;48
ED3_4;KG2;2015;46.1
ED3_4;KG2;2016;47.9
ED3_4;KG2;2017;47.3
ED3_4;KG2;2018;46.4
ED3_4;KG2;2019;45.5
ED3_4;KG3;2005;44.9
ED3_4;KG3;2006;43.3
ED3_4;KG3;2007;41.4
ED3_4;KG3;2008;43.4
ED3_4;KG3;2009;43.4
ED3_4;KG3;2010;45.1
ED3_4;KG3;2011;43.9
ED3_4;KG3;2012;43.4
ED3_4;KG3;2013;43.6
ED3_4;KG3;2014;42.5
ED3_4;KG3;2015;42
ED3_4;KG3;2016;41.5
ED3_4;KG3;2017;42.3
ED3_4;KG3;2018;44.5
ED3_4;KG3;2019;41.9
ED3_4;KH;2005;44.9
ED3_4;KH;2006;46.1
ED3_4;KH;2007;45.4
ED3_4;KH;2008;46.1
ED3_4;KH;2009;46.1
ED3_4;KH;2010;45.4
ED3_4;KH;2011;46
ED3_4;KH;2012;44.5
ED3_4;KH;2013;45.5
ED3_4;KH;2014;44.2
ED3_4;KH;2015;44.7
ED3_4;KH;2016;42.9
ED3_4;KH;2017;43.1
ED3_4;KH;2018;43
ED3_4;KH;2019;42.3
ED3_4;KH1;2005;45.6
ED3_4;KH1;2006;46.8
ED3_4;KH1;2007;45.4
ED3_4;KH1;2008;46.7
ED3_4;KH1;2009;45.4
ED3_4;KH1;2010;45.7
ED3_4;KH1;2011;46.5
ED3_4;KH1;2012;45.2
ED3_4;KH1;2013;45.6
ED3_4;KH1;2014;44.9
ED3_4;KH1;2015;45.9
ED3_4;KH1;2016;42.9
ED3_4;KH1;2017;43.6
ED3_4;KH1;2018;43.7
ED3_4;KH1;2019;43.7
ED3_4;KH2;2005;43.2
ED3_4;KH2;2006;44.2
ED3_4;KH2;2007;44.9
ED3_4;KH2;2008;44.5
ED3_4;KH2;2009;45.6
ED3_4;KH2;2010;42.6
ED3_4;KH2;2011;42.2
ED3_4;KH2;2012;40.6
ED3_4;KH2;2013;43
ED3_4;KH2;2014;41.4
ED3_4;KH2;2015;41.6
ED3_4;KH2;2016;40.6
ED3_4;KH2;2017;40.4
ED3_4;KH2;2018;39.6
ED3_4;KH2;2019;39.7
ED3_4;KH3;2005;45.7
ED3_4;KH3;2006;47.2
ED3_4;KH3;2007;46
ED3_4;KH3;2008;46.8
ED3_4;KH3;2009;47.6
ED3_4;KH3;2010;47.8
ED3_4;KH3;2011;49.2
ED3_4;KH3;2012;47.6
ED3_4;KH3;2013;47.9
ED3_4;KH3;2014;46.2
ED3_4;KH3;2015;46.4
ED3_4;KH3;2016;45.3
ED3_4;KH3;2017;45.4
ED3_4;KH3;2018;45.4
ED3_4;KH3;2019;43.1
ED3_4;KI;2005;41.9
ED3_4;KI;2006;41.1
ED3_4;KI;2007;39.4
ED3_4;KI;2008;39.8
ED3_4;KI;2009;39.6
ED3_4;KI;2010;38.8
ED3_4;KI;2011;34
ED3_4;KI;2012;34.3
ED3_4;KI;2013;33.3
ED3_4;KI;2014;34.4
ED3_4;KI;2015;33.6
ED3_4;KI;2016;32.5
ED3_4;KI;2017;33.1
ED3_4;KI;2018;32.5
ED3_4;KI;2019;31
ED3_4;KI1;2005;38.1
ED3_4;KI1;2006;36.3
ED3_4;KI1;2007;34.2
ED3_4;KI1;2008;35.2
ED3_4;KI1;2009;36
ED3_4;KI1;2010;-1
ED3_4;KI1;2011;-1
ED3_4;KI1;2012;-1
ED3_4;KI1;2013;-1
ED3_4;KI1;2014;-1
ED3_4;KI1;2015;-1
ED3_4;KI1;2016;-1
ED3_4;KI1;2017;-1
ED3_4;KI1;2018;-1
ED3_4;KI1;2019;-1
ED3_4;KI2;2005;44.6
ED3_4;KI2;2006;44.5
ED3_4;KI2;2007;43.1
ED3_4;KI2;2008;43.1
ED3_4;KI2;2009;42.1
ED3_4;KI2;2010;-1
ED3_4;KI2;2011;-1
ED3_4;KI2;2012;-1
ED3_4;KI2;2013;-1
ED3_4;KI2;2014;-1
ED3_4;KI2;2015;-1
ED3_4;KI2;2016;-1
ED3_4;KI2;2017;-1
ED3_4;KI2;2018;-1
ED3_4;KI2;2019;-1
ED3_4;KI3;2005;-1
ED3_4;KI3;2006;-1
ED3_4;KI3;2007;-1
ED3_4;KI3;2008;-1
ED3_4;KI3;2009;-1
ED3_4;KI3;2010;31.2
ED3_4;KI3;2011;23.7
ED3_4;KI3;2012;23.7
ED3_4;KI3;2013;24.8
ED3_4;KI3;2014;23.9
ED3_4;KI3;2015;25.4
ED3_4;KI3;2016;20.5
ED3_4;KI3;2017;21.8
ED3_4;KI3;2018;22.5
ED3_4;KI3;2019;22.4
ED3_4;KI4;2005;-1
ED3_4;KI4;2006;-1
ED3_4;KI4;2007;-1
ED3_4;KI4;2008;-1
ED3_4;KI4;2009;-1
ED3_4;KI4;2010;34.4
ED3_4;KI4;2011;29.1
ED3_4;KI4;2012;28.5
ED3_4;KI4;2013;29
ED3_4;KI4;2014;31.7
ED3_4;KI4;2015;30.1
ED3_4;KI4;2016;30.3
ED3_4;KI4;2017;30.5
ED3_4;KI4;2018;28.1
ED3_4;KI4;2019;27.6
ED3_4;KI5;2005;-1
ED3_4;KI5;2006;-1
ED3_4;KI5;2007;-1
ED3_4;KI5;2008;-1
ED3_4;KI5;2009;-1
ED3_4;KI5;2010;44.2
ED3_4;KI5;2011;40.7
ED3_4;KI5;2012;42.5
ED3_4;KI5;2013;40
ED3_4;KI5;2014;38.3
ED3_4;KI5;2015;38.9
ED3_4;KI5;2016;38.5
ED3_4;KI5;2017;38.6
ED3_4;KI5;2018;38.1
ED3_4;KI5;2019;38.8
ED3_4;KI6;2005;-1
ED3_4;KI6;2006;-1
ED3_4;KI6;2007;-1
ED3_4;KI6;2008;-1
ED3_4;KI6;2009;-1
ED3_4;KI6;2010;39.4
ED3_4;KI6;2011;38
ED3_4;KI6;2012;39.4
ED3_4;KI6;2013;37.3
ED3_4;KI6;2014;40
ED3_4;KI6;2015;35.8
ED3_4;KI6;2016;36.5
ED3_4;KI6;2017;35.3
ED3_4;KI6;2018;36.5
ED3_4;KI6;2019;34.7
ED3_4;KI7;2005;-1
ED3_4;KI7;2006;-1
ED3_4;KI7;2007;-1
ED3_4;KI7;2008;-1
ED3_4;KI7;2009;-1
ED3_4;KI7;2010;43.4
ED3_4;KI7;2011;37.4
ED3_4;KI7;2012;37.1
ED3_4;KI7;2013;35.1
ED3_4;KI7;2014;36.9
ED3_4;KI7;2015;36.6
ED3_4;KI7;2016;34.4
ED3_4;KI7;2017;36.8
ED3_4;KI7;2018;36.4
ED3_4;KI7;2019;31
ED3_4;KJ;2005;44.8
ED3_4;KJ;2006;45.1
ED3_4;KJ;2007;45.3
ED3_4;KJ;2008;44.9
ED3_4;KJ;2009;44.6
ED3_4;KJ;2010;44.3
ED3_4;KJ;2011;42.6
ED3_4;KJ;2012;42.9
ED3_4;KJ;2013;42.7
ED3_4;KJ;2014;42.6
ED3_4;KJ;2015;42
ED3_4;KJ;2016;41.1
ED3_4;KJ;2017;41.3
ED3_4;KJ;2018;41
ED3_4;KJ;2019;39.3
ED3_4;KJ1;2005;44.5
ED3_4;KJ1;2006;45.2
ED3_4;KJ1;2007;44.2
ED3_4;KJ1;2008;43.8
ED3_4;KJ1;2009;42.7
ED3_4;KJ1;2010;43
ED3_4;KJ1;2011;39.9
ED3_4;KJ1;2012;39.6
ED3_4;KJ1;2013;39.5
ED3_4;KJ1;2014;38.6
ED3_4;KJ1;2015;37.5
ED3_4;KJ1;2016;37.6
ED3_4;KJ1;2017;38
ED3_4;KJ1;2018;37.6
ED3_4;KJ1;2019;38.1
ED3_4;KJ2;2005;43.6
ED3_4;KJ2;2006;44.4
ED3_4;KJ2;2007;44
ED3_4;KJ2;2008;44
ED3_4;KJ2;2009;43.9
ED3_4;KJ2;2010;43.7
ED3_4;KJ2;2011;42.3
ED3_4;KJ2;2012;41.6
ED3_4;KJ2;2013;42
ED3_4;KJ2;2014;42.5
ED3_4;KJ2;2015;41.3
ED3_4;KJ2;2016;41
ED3_4;KJ2;2017;39.6
ED3_4;KJ2;2018;38.9
ED3_4;KJ2;2019;37.7
ED3_4;KJ3;2005;45.9
ED3_4;KJ3;2006;44.3
ED3_4;KJ3;2007;47.4
ED3_4;KJ3;2008;46.7
ED3_4;KJ3;2009;45.8
ED3_4;KJ3;2010;46.5
ED3_4;KJ3;2011;44.9
ED3_4;KJ3;2012;45.5
ED3_4;KJ3;2013;44.2
ED3_4;KJ3;2014;44.4
ED3_4;KJ3;2015;45.2
ED3_4;KJ3;2016;45.3
ED3_4;KJ3;2017;45.3
ED3_4;KJ3;2018;45.2
ED3_4;KJ3;2019;40.8
ED3_4;KJ4;2005;45.6
ED3_4;KJ4;2006;47.2
ED3_4;KJ4;2007;46.7
ED3_4;KJ4;2008;45.7
ED3_4;KJ4;2009;47.2
ED3_4;KJ4;2010;44.8
ED3_4;KJ4;2011;44.3
ED3_4;KJ4;2012;46.5
ED3_4;KJ4;2013;46.7
ED3_4;KJ4;2014;46.1
ED3_4;KJ4;2015;45.7
ED3_4;KJ4;2016;41.8
ED3_4;KJ4;2017;44.3
ED3_4;KJ4;2018;43.9
ED3_4;KJ4;2019;41.6
ED3_4;KK;2005;46.8
ED3_4;KK;2006;47
ED3_4;KK;2007;47.3
ED3_4;KK;2008;46.7
ED3_4;KK;2009;46.3
ED3_4;KK;2010;46.8
ED3_4;KK;2011;45.2
ED3_4;KK;2012;45.8
ED3_4;KK;2013;45.7
ED3_4;KK;2014;44.1
ED3_4;KK;2015;45.1
ED3_4;KK;2016;43.8
ED3_4;KK;2017;43.8
ED3_4;KK;2018;44
ED3_4;KK;2019;42.8
ED3_4;KK1;2005;43.1
ED3_4;KK1;2006;44.9
ED3_4;KK1;2007;45.4
ED3_4;KK1;2008;45.5
ED3_4;KK1;2009;44.4
ED3_4;KK1;2010;45.3
ED3_4;KK1;2011;42.8
ED3_4;KK1;2012;43.7
ED3_4;KK1;2013;43.8
ED3_4;KK1;2014;40.8
ED3_4;KK1;2015;42.2
ED3_4;KK1;2016;41.9
ED3_4;KK1;2017;41.7
ED3_4;KK1;2018;41.7
ED3_4;KK1;2019;40.3
ED3_4;KK2;2005;48.4
ED3_4;KK2;2006;47.2
ED3_4;KK2;2007;47.9
ED3_4;KK2;2008;48
ED3_4;KK2;2009;47.9
ED3_4;KK2;2010;47.3
ED3_4;KK2;2011;48.4
ED3_4;KK2;2012;47.9
ED3_4;KK2;2013;45.7
ED3_4;KK2;2014;46
ED3_4;KK2;2015;46.3
ED3_4;KK2;2016;44
ED3_4;KK2;2017;44.8
ED3_4;KK2;2018;46.5
ED3_4;KK2;2019;44
ED3_4;KK3;2005;53.7
ED3_4;KK3;2006;51.4
ED3_4;KK3;2007;48.5
ED3_4;KK3;2008;46.5
ED3_4;KK3;2009;46.4
ED3_4;KK3;2010;48
ED3_4;KK3;2011;46
ED3_4;KK3;2012;48.5
